"condition","Iteration","InSampleError","Error","Model"
2,5,0.37764713095771,0.373761093543806,"Homothetic Quasi-Hyperbolic"
2,6,0.378867502401739,0.389164713725062,"Homothetic Quasi-Hyperbolic"
2,7,0.358796005651822,0.388645501458857,"Homothetic Quasi-Hyperbolic"
2,8,0.399151365098617,0.351703810790512,"Homothetic Quasi-Hyperbolic"
2,9,0.382780535622718,0.39240622871078,"Homothetic Quasi-Hyperbolic"
2,10,0.383248497590153,0.388554396183285,"Homothetic Quasi-Hyperbolic"
2,11,0.388398003930786,0.357997848035677,"Homothetic Quasi-Hyperbolic"
2,12,0.408919079328413,0.359109457740604,"Homothetic Quasi-Hyperbolic"
2,13,0.386876702768608,0.39292633247452,"Homothetic Quasi-Hyperbolic"
2,14,0.366358521655393,0.41571952696108,"Homothetic Quasi-Hyperbolic"
2,15,0.376962044580408,0.370589051365591,"Homothetic Quasi-Hyperbolic"
2,16,0.393220303057336,0.386459004378905,"Homothetic Quasi-Hyperbolic"
2,17,0.381842465600135,0.38630589323145,"Homothetic Quasi-Hyperbolic"
2,18,0.361005490515052,0.379622022128124,"Homothetic Quasi-Hyperbolic"
2,19,0.393060323092442,0.390772766765874,"Homothetic Quasi-Hyperbolic"
2,20,0.376246846053622,0.367511735582411,"Homothetic Quasi-Hyperbolic"
2,21,0.384127017665023,0.372617586428568,"Homothetic Quasi-Hyperbolic"
2,22,0.408623022269455,0.368162359846917,"Homothetic Quasi-Hyperbolic"
2,23,0.373442247442651,0.379517442574636,"Homothetic Quasi-Hyperbolic"
2,24,0.377120913943746,0.36603222870016,"Homothetic Quasi-Hyperbolic"
2,25,0.372372166185823,0.372235511996588,"Homothetic Quasi-Hyperbolic"
2,26,0.380039882559556,0.381678106091707,"Homothetic Quasi-Hyperbolic"
2,27,0.35420650663452,0.419000132453463,"Homothetic Quasi-Hyperbolic"
2,28,0.36026751586539,0.380255013808104,"Homothetic Quasi-Hyperbolic"
2,29,0.366372222895669,0.409851869931884,"Homothetic Quasi-Hyperbolic"
2,30,0.389474158882234,0.374583178611308,"Homothetic Quasi-Hyperbolic"
2,31,0.402579178129954,0.372783496946866,"Homothetic Quasi-Hyperbolic"
2,32,0.368076731141189,0.39329990388515,"Homothetic Quasi-Hyperbolic"
2,33,0.394750978137357,0.384139396857488,"Homothetic Quasi-Hyperbolic"
2,34,0.371126204398397,0.389665573059353,"Homothetic Quasi-Hyperbolic"
2,35,0.362125081543333,0.39797453827609,"Homothetic Quasi-Hyperbolic"
2,36,0.392417218171661,0.375826614041149,"Homothetic Quasi-Hyperbolic"
2,37,0.376450112947427,0.385937112121871,"Homothetic Quasi-Hyperbolic"
2,38,0.375029904211292,0.388328584836077,"Homothetic Quasi-Hyperbolic"
2,39,0.33356043845502,0.437571228678447,"Homothetic Quasi-Hyperbolic"
2,40,0.369944766725276,0.402568322419946,"Homothetic Quasi-Hyperbolic"
2,41,0.32439244373536,0.415630706135949,"Homothetic Quasi-Hyperbolic"
2,42,0.376607759974464,0.383182679539327,"Homothetic Quasi-Hyperbolic"
2,43,0.400745212459956,0.381822871319918,"Homothetic Quasi-Hyperbolic"
2,44,0.356190652922006,0.386495460378112,"Homothetic Quasi-Hyperbolic"
2,45,0.414357797899192,0.331410769456828,"Homothetic Quasi-Hyperbolic"
2,46,0.385699845309398,0.365263721559221,"Homothetic Quasi-Hyperbolic"
2,47,0.374092379552253,0.389226069987787,"Homothetic Quasi-Hyperbolic"
2,48,0.390053865573036,0.371878339502605,"Homothetic Quasi-Hyperbolic"
2,49,0.402313957589533,0.361698800665447,"Homothetic Quasi-Hyperbolic"
2,50,0.383687375136428,0.397864448045501,"Homothetic Quasi-Hyperbolic"
2,51,0.366120906392451,0.381680399227195,"Homothetic Quasi-Hyperbolic"
2,52,0.353457663137875,0.400002706121671,"Homothetic Quasi-Hyperbolic"
2,53,0.404198529889641,0.364968619145856,"Homothetic Quasi-Hyperbolic"
2,54,0.354257022144587,0.419371414678593,"Homothetic Quasi-Hyperbolic"
2,55,0.38732241529803,0.370809770098829,"Homothetic Quasi-Hyperbolic"
2,56,0.34026449491247,0.434378651691332,"Homothetic Quasi-Hyperbolic"
2,57,0.401702431578473,0.355514434321638,"Homothetic Quasi-Hyperbolic"
2,58,0.39616600327626,0.355867536917772,"Homothetic Quasi-Hyperbolic"
2,59,0.338416182199803,0.406784625468398,"Homothetic Quasi-Hyperbolic"
2,60,0.372617741478406,0.37759510117435,"Homothetic Quasi-Hyperbolic"
2,61,0.395284052456628,0.384954078365711,"Homothetic Quasi-Hyperbolic"
2,62,0.38820970055109,0.369637890191816,"Homothetic Quasi-Hyperbolic"
2,63,0.36561669699525,0.378057258671564,"Homothetic Quasi-Hyperbolic"
2,64,0.381013439331161,0.369247541858917,"Homothetic Quasi-Hyperbolic"
2,65,0.379948506597643,0.421198492367752,"Homothetic Quasi-Hyperbolic"
2,66,0.402880547001568,0.360829838270329,"Homothetic Quasi-Hyperbolic"
2,67,0.364846564233804,0.38296055793609,"Homothetic Quasi-Hyperbolic"
2,68,0.381643969150486,0.382511432914802,"Homothetic Quasi-Hyperbolic"
2,69,0.375716764352316,0.382583635672183,"Homothetic Quasi-Hyperbolic"
2,70,0.392819570088759,0.384219657319637,"Homothetic Quasi-Hyperbolic"
2,71,0.353380592845561,0.406760969427543,"Homothetic Quasi-Hyperbolic"
2,72,0.372167564482565,0.372122474253611,"Homothetic Quasi-Hyperbolic"
2,73,0.368574909617478,0.396533199144186,"Homothetic Quasi-Hyperbolic"
2,74,0.365203893962808,0.367799294106741,"Homothetic Quasi-Hyperbolic"
2,75,0.38660662174936,0.378151525016476,"Homothetic Quasi-Hyperbolic"
2,76,0.357359762546187,0.378297637373746,"Homothetic Quasi-Hyperbolic"
2,77,0.383758228554624,0.388515773483174,"Homothetic Quasi-Hyperbolic"
2,78,0.376035282357212,0.387829743213349,"Homothetic Quasi-Hyperbolic"
2,79,0.39822672442684,0.371748354191814,"Homothetic Quasi-Hyperbolic"
2,80,0.385574396711908,0.362992392218556,"Homothetic Quasi-Hyperbolic"
2,81,0.355675389505118,0.385991358614884,"Homothetic Quasi-Hyperbolic"
2,82,0.411449136419139,0.366462766541818,"Homothetic Quasi-Hyperbolic"
2,83,0.391608308682453,0.367922646341367,"Homothetic Quasi-Hyperbolic"
2,84,0.377509283149399,0.383454889154542,"Homothetic Quasi-Hyperbolic"
2,85,0.362273988463348,0.380912375795032,"Homothetic Quasi-Hyperbolic"
2,86,0.397877342227038,0.378327101037724,"Homothetic Quasi-Hyperbolic"
2,87,0.38577928429055,0.381073277897082,"Homothetic Quasi-Hyperbolic"
2,88,0.370430615084774,0.386350927275695,"Homothetic Quasi-Hyperbolic"
2,89,0.3579772007666,0.395589758965588,"Homothetic Quasi-Hyperbolic"
2,90,0.372432428495539,0.375581211809731,"Homothetic Quasi-Hyperbolic"
2,91,0.392053976883983,0.371404650733433,"Homothetic Quasi-Hyperbolic"
2,92,0.384468506868832,0.387407594971559,"Homothetic Quasi-Hyperbolic"
2,93,0.346483057176641,0.407503864427867,"Homothetic Quasi-Hyperbolic"
2,94,0.361405582680509,0.406454568201092,"Homothetic Quasi-Hyperbolic"
2,95,0.371096149146115,0.424147420956107,"Homothetic Quasi-Hyperbolic"
2,96,0.362297667156475,0.387048866186443,"Homothetic Quasi-Hyperbolic"
2,97,0.394194709116088,0.390973708009854,"Homothetic Quasi-Hyperbolic"
2,98,0.394963980607203,0.378321033617843,"Homothetic Quasi-Hyperbolic"
2,99,0.363432673939038,0.42365321067136,"Homothetic Quasi-Hyperbolic"
2,100,0.370967711642263,0.381033298392755,"Homothetic Quasi-Hyperbolic"
2,1,0.401682950626343,0.416877890064011,"Tradeoff"
2,2,0.424889785154782,0.385630609179784,"Tradeoff"
2,3,0.409886925673368,0.400508555312573,"Tradeoff"
2,4,0.418143355288408,0.38479461969361,"Tradeoff"
2,5,0.40270572892322,0.411398781305974,"Tradeoff"
2,6,0.417338003682791,0.396961515305306,"Tradeoff"
2,7,0.401477807380654,0.427239274057152,"Tradeoff"
2,8,0.403715228788344,0.415078292392029,"Tradeoff"
2,9,0.385747137166291,0.447617887834576,"Tradeoff"
2,10,0.411269289682272,0.403143378068924,"Tradeoff"
2,11,0.416139781163786,0.406642228482019,"Tradeoff"
2,12,0.415595646404578,0.389320432757218,"Tradeoff"
2,13,0.406484470309727,0.425336447083537,"Tradeoff"
2,14,0.415157065032344,0.4042669007849,"Tradeoff"
2,15,0.416564667187714,0.391987931117495,"Tradeoff"
2,16,0.411215312453948,0.409470187280178,"Tradeoff"
2,17,0.425787759766951,0.385766518803806,"Tradeoff"
2,18,0.414448928310352,0.394686688007689,"Tradeoff"
2,19,0.416664158339678,0.395280439762053,"Tradeoff"
2,20,0.411010139422717,0.411295225459132,"Tradeoff"
2,21,0.402005813528236,0.416267926988546,"Tradeoff"
2,22,0.419703390365133,0.401856717517052,"Tradeoff"
2,23,0.398872859814153,0.436045358067795,"Tradeoff"
2,24,0.389472633102901,0.432682086380297,"Tradeoff"
2,25,0.416612371667491,0.4014294981645,"Tradeoff"
2,26,0.397856636530719,0.43120785905229,"Tradeoff"
2,27,0.398226712549977,0.421490842494769,"Tradeoff"
2,28,0.406675031263587,0.418212053216261,"Tradeoff"
2,29,0.412507593705104,0.390364449374526,"Tradeoff"
2,30,0.404676434674837,0.41906888109232,"Tradeoff"
2,31,0.411873726035006,0.412822469257697,"Tradeoff"
2,32,0.396335345216707,0.423993005322282,"Tradeoff"
2,33,0.396673181258294,0.432922983316154,"Tradeoff"
2,34,0.425863729306139,0.399595898236594,"Tradeoff"
2,35,0.373368403181873,0.460808701177637,"Tradeoff"
2,36,0.420775456853194,0.389571088372994,"Tradeoff"
2,37,0.380708071193631,0.459879801384538,"Tradeoff"
2,38,0.410262730500366,0.411862334718001,"Tradeoff"
2,39,0.420719177927717,0.395029940302973,"Tradeoff"
2,40,0.405801248559713,0.405958819887393,"Tradeoff"
2,41,0.40807160292494,0.425550924918441,"Tradeoff"
2,42,0.416028929837368,0.406585046650802,"Tradeoff"
2,43,0.41210048419917,0.410832268935712,"Tradeoff"
2,44,0.381328669249822,0.45023433044601,"Tradeoff"
2,45,0.425383924487423,0.393180103359514,"Tradeoff"
2,46,0.415993726277472,0.402126244176841,"Tradeoff"
2,47,0.411843000232202,0.403147425579404,"Tradeoff"
2,48,0.399171606831469,0.422993744093926,"Tradeoff"
2,49,0.405714088450506,0.410675186623623,"Tradeoff"
2,50,0.407155177232588,0.400810993036945,"Tradeoff"
2,51,0.419605394587729,0.403594596480614,"Tradeoff"
2,52,0.381003660983844,0.458981260242207,"Tradeoff"
2,53,0.421473422649322,0.377811069288982,"Tradeoff"
2,54,0.397282842512443,0.434378053649491,"Tradeoff"
2,55,0.394140959204869,0.424721919337908,"Tradeoff"
2,56,0.397548282804059,0.433061721071773,"Tradeoff"
2,57,0.400196524686862,0.418250385650374,"Tradeoff"
2,58,0.401044633650545,0.421353571987542,"Tradeoff"
2,59,0.407608000586986,0.412840308670032,"Tradeoff"
2,60,0.402235838438753,0.43295634682072,"Tradeoff"
2,61,0.404212928155081,0.408000375750027,"Tradeoff"
2,62,0.422156894449998,0.389373698462791,"Tradeoff"
2,63,0.413672404999483,0.391832384282266,"Tradeoff"
2,64,0.41265996106584,0.398363456455256,"Tradeoff"
2,65,0.402780686957626,0.406875089442804,"Tradeoff"
2,66,0.407398835533033,0.423850191085701,"Tradeoff"
2,67,0.415251796379952,0.395614845119693,"Tradeoff"
2,68,0.411019800230997,0.402237143221949,"Tradeoff"
2,69,0.408076003712669,0.419495700395101,"Tradeoff"
2,70,0.405726741799907,0.413749129775323,"Tradeoff"
2,71,0.402461444137786,0.426287171743905,"Tradeoff"
2,72,0.419035979743183,0.399830627143803,"Tradeoff"
2,73,0.39984077080825,0.418792829415273,"Tradeoff"
2,74,0.412297743557553,0.407995089293063,"Tradeoff"
2,75,0.384031142227735,0.455421572001063,"Tradeoff"
2,76,0.399826677633081,0.424649021187032,"Tradeoff"
2,77,0.410556858616973,0.402458547087104,"Tradeoff"
2,78,0.399319916039051,0.424542668439931,"Tradeoff"
2,79,0.432677878117255,0.383801624645745,"Tradeoff"
2,80,0.410948445092268,0.399740809525197,"Tradeoff"
2,81,0.388809190501563,0.44004858292266,"Tradeoff"
2,82,0.392490329273841,0.445490209411833,"Tradeoff"
2,83,0.414692302447819,0.392175146533734,"Tradeoff"
2,84,0.411312658948344,0.3879215924596,"Tradeoff"
2,85,0.403294512113406,0.437953627203514,"Tradeoff"
2,86,0.403586062980687,0.41749174323444,"Tradeoff"
2,87,0.402062150498987,0.414358783673105,"Tradeoff"
2,88,0.407499476800874,0.409086147959904,"Tradeoff"
2,89,0.4192826002612,0.391566097223873,"Tradeoff"
2,90,0.404511844677238,0.426528212899752,"Tradeoff"
2,91,0.424690762785311,0.395312198131371,"Tradeoff"
2,92,0.421793316969009,0.377312874302271,"Tradeoff"
2,93,0.436288444854951,0.376289814713575,"Tradeoff"
2,94,0.402291488578029,0.415640002282649,"Tradeoff"
2,95,0.394045713375279,0.425487959498639,"Tradeoff"
2,96,0.417336312400432,0.39392510007078,"Tradeoff"
2,97,0.410669301379972,0.406723014135415,"Tradeoff"
2,98,0.38863709812763,0.431792335791918,"Tradeoff"
2,99,0.407621136101207,0.421833807559766,"Tradeoff"
2,100,0.426626073088707,0.378802042881658,"Tradeoff"
2,1,0.376085876202904,0.391223839833597,"DRIFT"
2,2,0.34972017494045,0.44136957522434,"DRIFT"
2,3,0.357086917779341,0.401567945936624,"DRIFT"
2,4,0.388596163904625,0.365216206035919,"DRIFT"
2,5,0.367165915590404,0.417331001314165,"DRIFT"
2,6,0.401651173840923,0.353713629502883,"DRIFT"
2,7,0.380095618790127,0.38782229757631,"DRIFT"
2,8,0.389047563982301,0.38675076078251,"DRIFT"
2,9,0.396968220379155,0.365510395893905,"DRIFT"
2,10,0.362831560012544,0.449029385629722,"DRIFT"
2,11,0.389933615979312,0.382064008727806,"DRIFT"
2,12,0.377352002834503,0.387244113612573,"DRIFT"
2,13,0.397221810535257,0.368199501863559,"DRIFT"
2,14,0.373574653493866,0.404244134332086,"DRIFT"
2,15,0.385451192259603,0.412666955067886,"DRIFT"
2,16,0.393934768446039,0.39049115311866,"DRIFT"
2,17,0.379524128237969,0.401491934940994,"DRIFT"
2,18,0.345507647715724,0.419032407695695,"DRIFT"
2,19,0.341878741059346,0.43014750990973,"DRIFT"
2,20,0.39586141451325,0.384471160454272,"DRIFT"
2,21,0.404045322403816,0.371996582918113,"DRIFT"
2,22,0.372374354292882,0.415986408221645,"DRIFT"
2,23,0.361925564226539,0.410163720013131,"DRIFT"
2,24,0.410619077630398,0.358010875513639,"DRIFT"
2,25,0.362406730489783,0.437422977692676,"DRIFT"
2,26,0.389401584516328,0.394435685393452,"DRIFT"
2,27,0.355431134384695,0.460850536929366,"DRIFT"
2,28,0.374124008753665,0.379689880158138,"DRIFT"
2,29,0.379288573761804,0.406270668276631,"DRIFT"
2,30,0.409096974005974,0.362074503724915,"DRIFT"
2,31,0.383310027466434,0.373722921061531,"DRIFT"
2,32,0.40707925583395,0.350054152644495,"DRIFT"
2,33,0.379764813229792,0.389500155694763,"DRIFT"
2,34,0.380600612747406,0.383135589577743,"DRIFT"
2,35,0.374314591421003,0.418112398232479,"DRIFT"
2,36,0.376797123586601,0.402329432711467,"DRIFT"
2,37,0.347506286993208,0.427136766640671,"DRIFT"
2,38,0.330998993423856,0.446491111198362,"DRIFT"
2,39,0.377104664138183,0.397236610071946,"DRIFT"
2,40,0.421940752105908,0.345594707807226,"DRIFT"
2,41,0.347076408510428,0.434322576136713,"DRIFT"
2,42,0.403658307069189,0.365763340268184,"DRIFT"
2,43,0.362972056080593,0.40038760764832,"DRIFT"
2,44,0.378310340006204,0.403178459922214,"DRIFT"
2,45,0.354472293562537,0.403502619535957,"DRIFT"
2,46,0.365039107564397,0.392146317859551,"DRIFT"
2,47,0.357730438522234,0.430161939773265,"DRIFT"
2,48,0.382484816370347,0.403346199846644,"DRIFT"
2,49,0.350914255949658,0.431184200638096,"DRIFT"
2,50,0.375824520053114,0.379252569735708,"DRIFT"
2,51,0.344783220356403,0.45691627268048,"DRIFT"
2,52,0.408786361178181,0.358593656401405,"DRIFT"
2,53,0.316126565865616,0.458138215755433,"DRIFT"
2,54,0.398955365818923,0.398680747021613,"DRIFT"
2,55,0.38770797533421,0.39469952695751,"DRIFT"
2,56,0.369863450736874,0.417231298792179,"DRIFT"
2,57,0.369553776132417,0.397179577191308,"DRIFT"
2,58,0.385746218029456,0.410063511323509,"DRIFT"
2,59,0.37611555314522,0.397002647231091,"DRIFT"
2,60,0.415954003995503,0.336529708143001,"DRIFT"
2,61,0.401718331337399,0.374378193423351,"DRIFT"
2,62,0.37835928700831,0.394077279542157,"DRIFT"
2,63,0.39138615773876,0.375160286584577,"DRIFT"
2,64,0.374800520351613,0.42301609147442,"DRIFT"
2,65,0.395030840569173,0.384809366196862,"DRIFT"
2,66,0.379024229874846,0.398789584833539,"DRIFT"
2,67,0.398406534559009,0.381259952297367,"DRIFT"
2,68,0.398254300392346,0.385999900081671,"DRIFT"
2,69,0.386952249881671,0.385821782742761,"DRIFT"
2,70,0.371081221452438,0.404995999375359,"DRIFT"
2,71,0.378187286711458,0.392219970093873,"DRIFT"
2,72,0.395103584869794,0.388876372966932,"DRIFT"
2,73,0.400982742678028,0.374314843069016,"DRIFT"
2,74,0.380458946626486,0.40109327232351,"DRIFT"
2,75,0.372899520928748,0.398705968243197,"DRIFT"
2,76,0.35029548191584,0.43481252585407,"DRIFT"
2,77,0.383909263602445,0.363285763676458,"DRIFT"
2,78,0.359769553331536,0.432721413997375,"DRIFT"
2,79,0.379780268889961,0.391894827584905,"DRIFT"
2,80,0.369176067360206,0.42074520445241,"DRIFT"
2,81,0.393832779650885,0.382057075325206,"DRIFT"
2,82,0.415542712529335,0.355387737589957,"DRIFT"
2,83,0.369553236047624,0.414331967243836,"DRIFT"
2,84,0.394909787670602,0.40406654921634,"DRIFT"
2,85,0.341423014849362,0.435617739279261,"DRIFT"
2,86,0.352974592735405,0.416480450492942,"DRIFT"
2,87,0.388889045943823,0.376942719363547,"DRIFT"
2,88,0.36012709255998,0.438994898293367,"DRIFT"
2,89,0.375968105310941,0.381747428649591,"DRIFT"
2,90,0.361049229564069,0.408279713102722,"DRIFT"
2,91,0.348513354625194,0.418709007562644,"DRIFT"
2,92,0.382069314331707,0.40527313210165,"DRIFT"
2,93,0.362164705410697,0.398806504741318,"DRIFT"
2,94,0.403602144661102,0.375948922222936,"DRIFT"
2,95,0.398824174907315,0.375906826295424,"DRIFT"
2,96,0.382243741010823,0.389940384764233,"DRIFT"
2,97,0.37149449243608,0.406898333547496,"DRIFT"
2,98,0.407906461748679,0.352228863349766,"DRIFT"
2,99,0.353090480927229,0.423798672565733,"DRIFT"
2,100,0.380532267501336,0.395001260875003,"DRIFT"
2,1,0.358993765555815,0.430776780243943,"ITCH"
2,2,0.370851497119092,0.38814509177858,"ITCH"
2,3,0.36151658615447,0.40277521265429,"ITCH"
2,4,0.346121394165711,0.405467479566202,"ITCH"
2,5,0.362443795432693,0.391628366648966,"ITCH"
2,6,0.376669947558285,0.357246415076985,"ITCH"
2,7,0.357652622070087,0.407782232515321,"ITCH"
2,8,0.367234815007028,0.381394786483441,"ITCH"
2,9,0.380356416359171,0.399481345799173,"ITCH"
2,10,0.330224177966845,0.4210152741899,"ITCH"
2,11,0.392117424131011,0.367574698286494,"ITCH"
2,12,0.396338047969558,0.359125458133944,"ITCH"
2,13,0.369540378860052,0.396995202889317,"ITCH"
2,14,0.366169934742956,0.403054353477194,"ITCH"
2,15,0.341528362782813,0.394691455416274,"ITCH"
2,16,0.39768510452166,0.358623811974508,"ITCH"
2,17,0.33384035440505,0.425278878996621,"ITCH"
2,18,0.368743281135418,0.383954185559267,"ITCH"
2,19,0.398572284407303,0.336534681851363,"ITCH"
2,20,0.34186448075786,0.456188135082246,"ITCH"
2,21,0.387160001115238,0.353744260341408,"ITCH"
2,22,0.354211156023089,0.409017610178773,"ITCH"
2,23,0.365388949539061,0.394791239324392,"ITCH"
2,24,0.407690208942527,0.35430617116278,"ITCH"
2,25,0.37102757281044,0.396064608046422,"ITCH"
2,26,0.375344057922724,0.395212370782771,"ITCH"
2,27,0.355289627498097,0.38955743013489,"ITCH"
2,28,0.352901052425402,0.38878866961205,"ITCH"
2,29,0.390510794335146,0.340417385832405,"ITCH"
2,30,0.314724023164327,0.492812797198595,"ITCH"
2,31,0.393633979696992,0.365439040668257,"ITCH"
2,32,0.344984940310112,0.411923612306927,"ITCH"
2,33,0.36824802571698,0.381399652882963,"ITCH"
2,34,0.356341167342591,0.396038956100711,"ITCH"
2,35,0.385362336346359,0.369955889047131,"ITCH"
2,36,0.409240074796349,0.346860050063675,"ITCH"
2,37,0.381876009731043,0.366078652186609,"ITCH"
2,38,0.349912891720994,0.433678625830293,"ITCH"
2,39,0.321933888759797,0.432519116983615,"ITCH"
2,40,0.361350244169923,0.404955388179533,"ITCH"
2,41,0.356420389450136,0.412722715941009,"ITCH"
2,42,0.345690655379205,0.416176792371887,"ITCH"
2,43,0.387734726489841,0.365019836876554,"ITCH"
2,44,0.365250780115252,0.413014752425558,"ITCH"
2,45,0.360867904753355,0.392622265138626,"ITCH"
2,46,0.30873242981249,0.439776329142502,"ITCH"
2,47,0.381972344081674,0.388104312138619,"ITCH"
2,48,0.393240014328992,0.360710797012168,"ITCH"
2,49,0.396551414808874,0.355048551912553,"ITCH"
2,50,0.336326536021966,0.456158269204706,"ITCH"
2,51,0.385034070565989,0.380862849301706,"ITCH"
2,52,0.361439650688588,0.393037754738747,"ITCH"
2,53,0.369042368287703,0.398110788123419,"ITCH"
2,54,0.376328306642836,0.397584017967884,"ITCH"
2,55,0.351568695407883,0.404399659449491,"ITCH"
2,56,0.361260822285579,0.413965085883756,"ITCH"
2,57,0.361445750554696,0.391713799464377,"ITCH"
2,58,0.345272159302016,0.411778050273045,"ITCH"
2,59,0.388858167875703,0.390653376498996,"ITCH"
2,60,0.371058863649989,0.388899831324586,"ITCH"
2,61,0.377996204978915,0.36956165116876,"ITCH"
2,62,0.396597969026564,0.363611375601058,"ITCH"
2,63,0.390687745138959,0.350511151150156,"ITCH"
2,64,0.392430627909703,0.345939548929386,"ITCH"
2,65,0.371660665715795,0.384939763869755,"ITCH"
2,66,0.365192444066267,0.387470231727951,"ITCH"
2,67,0.377558317127268,0.37228590062523,"ITCH"
2,68,0.395145331365278,0.350214873906994,"ITCH"
2,69,0.361915080709702,0.379225654511038,"ITCH"
2,70,0.384058930889375,0.362496350799782,"ITCH"
2,71,0.387299180603156,0.372418440142942,"ITCH"
2,72,0.347533861874948,0.434798221715116,"ITCH"
2,73,0.37489426697238,0.372061064468984,"ITCH"
2,74,0.365177303746039,0.414304897639607,"ITCH"
2,75,0.352477503143425,0.407492112591192,"ITCH"
2,76,0.365347527745924,0.393778720567421,"ITCH"
2,77,0.372887455460114,0.375313248690307,"ITCH"
2,78,0.36065258271232,0.39417123660941,"ITCH"
2,79,0.355380355946101,0.421627578112786,"ITCH"
2,80,0.374826726261723,0.362712982733792,"ITCH"
2,81,0.399590421131648,0.359149451957333,"ITCH"
2,82,0.377178812106916,0.39447192098765,"ITCH"
2,83,0.34440229339925,0.428058320089323,"ITCH"
2,84,0.359472133199658,0.406390268805488,"ITCH"
2,85,0.352095475053265,0.391739741933193,"ITCH"
2,86,0.334026585557784,0.41032413913654,"ITCH"
2,87,0.363115782195654,0.400122950230946,"ITCH"
2,88,0.349555326403196,0.411745451213169,"ITCH"
2,89,0.367445843958485,0.399055888496682,"ITCH"
2,90,0.385209449806258,0.37203693353519,"ITCH"
2,91,0.34347361793565,0.422413569990593,"ITCH"
2,92,0.330269168574974,0.450548462107629,"ITCH"
2,93,0.402701586143978,0.344543503205234,"ITCH"
2,94,0.359619925899777,0.40226118563926,"ITCH"
2,95,0.372663885194176,0.388764948021085,"ITCH"
2,96,0.344490904149004,0.431758600465189,"ITCH"
2,97,0.373616696973443,0.392006177902204,"ITCH"
2,98,0.34858988908294,0.424502814247888,"ITCH"
2,99,0.402689170130527,0.36836310364053,"ITCH"
2,100,0.352013827585813,0.388566009941155,"ITCH"
3,1,0.417009602194902,0.409465020576257,"Baseline"
3,2,0.431412894375905,0.397119341563858,"Baseline"
3,3,0.409293552812232,0.417181069958994,"Baseline"
3,4,0.417009602194902,0.409465020576257,"Baseline"
3,5,0.409293552812232,0.417181069958994,"Baseline"
3,6,0.375000000000278,0.458333333333426,"Baseline"
3,7,0.424382716049459,0.402777777777876,"Baseline"
3,8,0.450445816186564,0.386316872428001,"Baseline"
3,9,0.431412894375905,0.397119341563858,"Baseline"
3,10,0.424382716049459,0.402777777777876,"Baseline"
3,11,0.424382716049459,0.402777777777876,"Baseline"
3,12,0.355795610425439,0.48508230452677,"Baseline"
3,13,0.409293552812231,0.417181069958994,"Baseline"
3,14,0.417009602194902,0.409465020576256,"Baseline"
3,15,0.417009602194902,0.409465020576257,"Baseline"
3,16,0.424382716049459,0.402777777777876,"Baseline"
3,17,0.417009602194902,0.409465020576257,"Baseline"
3,18,0.392832647462527,0.435699588477516,"Baseline"
3,19,0.392832647462527,0.435699588477516,"Baseline"
3,20,0.384087791495476,0.446502057613297,"Baseline"
3,21,0.431412894375905,0.397119341563858,"Baseline"
3,22,0.438100137174239,0.392489711934204,"Baseline"
3,23,0.431412894375905,0.397119341563858,"Baseline"
3,24,0.417009602194902,0.409465020576257,"Baseline"
3,25,0.409293552812232,0.417181069958994,"Baseline"
3,26,0.401234567901443,0.425925925926082,"Baseline"
3,27,0.384087791495476,0.446502057613297,"Baseline"
3,28,0.431412894375905,0.397119341563858,"Baseline"
3,29,0.409293552812231,0.417181069958994,"Baseline"
3,30,0.431412894375905,0.397119341563857,"Baseline"
3,31,0.424382716049459,0.402777777777876,"Baseline"
3,32,0.438100137174239,0.392489711934204,"Baseline"
3,33,0.417009602194902,0.409465020576257,"Baseline"
3,34,0.409293552812232,0.417181069958994,"Baseline"
3,35,0.417009602194902,0.409465020576256,"Baseline"
3,36,0.409293552812232,0.417181069958994,"Baseline"
3,37,0.431412894375905,0.397119341563858,"Baseline"
3,38,0.431412894375905,0.397119341563857,"Baseline"
3,39,0.392832647462527,0.435699588477516,"Baseline"
3,40,0.401234567901443,0.425925925926082,"Baseline"
3,41,0.431412894375905,0.397119341563858,"Baseline"
3,42,0.424382716049459,0.402777777777876,"Baseline"
3,43,0.401234567901443,0.425925925926082,"Baseline"
3,44,0.392832647462528,0.435699588477517,"Baseline"
3,45,0.424382716049459,0.402777777777876,"Baseline"
3,46,0.417009602194902,0.409465020576257,"Baseline"
3,47,0.417009602194902,0.409465020576257,"Baseline"
3,48,0.424382716049459,0.402777777777876,"Baseline"
3,49,0.424382716049459,0.402777777777876,"Baseline"
3,50,0.424382716049459,0.402777777777876,"Baseline"
3,51,0.409293552812232,0.417181069958994,"Baseline"
3,52,0.409293552812232,0.417181069958994,"Baseline"
3,53,0.431412894375905,0.397119341563857,"Baseline"
3,54,0.417009602194902,0.409465020576257,"Baseline"
3,55,0.409293552812232,0.417181069958994,"Baseline"
3,56,0.392832647462528,0.435699588477517,"Baseline"
3,57,0.417009602194902,0.409465020576257,"Baseline"
3,58,0.417009602194902,0.409465020576257,"Baseline"
3,59,0.392832647462527,0.435699588477516,"Baseline"
3,60,0.438100137174239,0.392489711934204,"Baseline"
3,61,0.409293552812232,0.417181069958994,"Baseline"
3,62,0.409293552812232,0.417181069958994,"Baseline"
3,63,0.424382716049459,0.402777777777876,"Baseline"
3,64,0.401234567901443,0.425925925926082,"Baseline"
